NewName,SiteUrl,StorageQuota,SiteOwner,SiteTemplate,GroupName
MATT-1057-FDARECALL,https://validanto365.sharepoint.com/sites/OSAM-matt-1057-fdarecall,500,Jhuson@validant.com,sts#3,
MDSAP MidMark,https://validanto365.sharepoint.com/sites/OSAM-mdsapmidmark,500,Jhuson@validant.com,sts#3,
MEDC-0621-EU-MDR-TRANSITION,https://validanto365.sharepoint.com/sites/OSAM-medc-0621-eu-mdr-transition,500,Jhuson@validant.com,sts#3,
MEDC-0746-QMS-QSR,https://validanto365.sharepoint.com/sites/OSAM-medc-0746-qms-qsr,500,Jhuson@validant.com,sts#3,
MEDC-1040-AXSESS-MDR,https://validanto365.sharepoint.com/sites/OSAM-medc-1040-axsess-mdr,500,Jhuson@validant.com,sts#3,
MEDC-1279-STAFFAUG-RA-QA,https://validanto365.sharepoint.com/sites/OSAM-medc-1279-staffaug-ra-qa,500,Jhuson@validant.com,sts#3,
MEDI-1412-AUDIT-13485/QSR,https://validanto365.sharepoint.com/sites/OSAM-medi-1412-audit-13485qsr,500,Jhuson@validant.com,sts#3,
MEDIFLEX-MOCK-NOV2018-0080,https://validanto365.sharepoint.com/sites/OSAM-mediflex-mock-nov2018-0080,500,Jhuson@validant.com,sts#3,
MEDT-1293-SOFTWARE_CON,https://validanto365.sharepoint.com/sites/OSAM-medt-1293-software_con,500,Jhuson@validant.com,sts#3,
MEDT-1401-EU-MDR-TRANSITION,https://validanto365.sharepoint.com/sites/OSAM-medt-1401-eu-mdr-transition,500,Jhuson@validant.com,sts#3,
MEDT-1461-AUDIT-13485/QSR,https://validanto365.sharepoint.com/sites/OSAM-medt-1461-audit-13485qsr,500,Jhuson@validant.com,sts#3,
MEDT-1467-AUDIT-13485/QSR,https://validanto365.sharepoint.com/sites/OSAM-medt-1467-audit-13485qsr,500,Jhuson@validant.com,sts#3,
MEDT-1523-AUDIT-MDSAP,https://validanto365.sharepoint.com/sites/OSAM-medt-1523-audit-mdsap,500,Jhuson@validant.com,sts#3,
MEDT-1570-INTERNAL-MDR,https://validanto365.sharepoint.com/sites/OSAM-medt-1570-internal-mdr,500,Jhuson@validant.com,sts#3,
MEDT-1580-INT- HYB,https://validanto365.sharepoint.com/sites/OSAM-medt-1580-int-hyb,500,Jhuson@validant.com,sts#3,
MEDT-1583-INT- HYB,https://validanto365.sharepoint.com/sites/OSAM-medt-1583-int-hyb,500,Jhuson@validant.com,sts#3,
MEDT-1611-FDAMOCKAUDIT,https://validanto365.sharepoint.com/sites/OSAM-medt-1611-fdamockaudit,500,Jhuson@validant.com,sts#3,
Medtech Insight,https://validanto365.sharepoint.com/sites/OSAM-MedtechInsight,500,Jhuson@validant.com,sts#3,
Medtech Insight Weekly Issue,https://validanto365.sharepoint.com/sites/OSAM-MedtechInsightWeeklyIssue,500,Jhuson@validant.com,sts#3,
Medtech Insight Weekly Issues,https://validanto365.sharepoint.com/sites/OSAM-MedtechInsightWeeklyIssues2,500,Jhuson@validant.com,sts#3,
Merck Design Control Training,https://validanto365.sharepoint.com/sites/OSAM-merckdesigncontroltraining,500,Jhuson@validant.com,sts#3,
MICR-1053-INTERNAL-MDR,https://validanto365.sharepoint.com/sites/OSAM-micr-1053-internal-mdr,500,Jhuson@validant.com,sts#3,
MICR-1303-US REG STRAT,https://validanto365.sharepoint.com/sites/OSAM-micr-1303-usregstrat,500,Jhuson@validant.com,sts#3,
MOLG-1434-ASSESS-QSR-13485,https://validanto365.sharepoint.com/sites/OSAM-molg-1434-assess-qsr-13485,500,Jhuson@validant.com,sts#3,
MPBI-1255-EUA,https://validanto365.sharepoint.com/sites/OSAM-mpbi-1255-eua,500,Jhuson@validant.com,sts#3,
NELA-1031-PMA,https://validanto365.sharepoint.com/sites/OSAM-nela-1031-pma,500,Jhuson@validant.com,sts#3,
NEOC-0946-AUDIT-13485/QSR,https://validanto365.sharepoint.com/sites/OSAM-neoc-0946-audit-13485qsr,500,Jhuson@validant.com,sts#3,
NEOC-1398-AUDIT-13485/QSR,https://validanto365.sharepoint.com/sites/OSAM-neoc-1398-audit-13485qsr,500,Jhuson@validant.com,sts#3,
NEPH-0444-RA/QACONSULT,https://validanto365.sharepoint.com/sites/OSAM-neph-0444-raqaconsult,500,Jhuson@validant.com,sts#3,
NEPH-0633-BASELINE-MDSAP,https://validanto365.sharepoint.com/sites/OSAM-neph-0633-baseline-mdsap,500,Jhuson@validant.com,sts#3,
NEPH-0698-AUDIT-MDSAP,https://validanto365.sharepoint.com/sites/OSAM-neph-0698-audit-mdsap,500,Jhuson@validant.com,sts#3,
NEPH-1005-AUDIT-MDSAP,https://validanto365.sharepoint.com/sites/OSAM-neph-1005-audit-mdsap,500,Jhuson@validant.com,sts#3,
NEPH-1343-AUDIT-MDSAP-1344-EUMDR,https://validanto365.sharepoint.com/sites/OSAM-neph-1343-audit-mdsap-1344-eumdr,500,Jhuson@validant.com,sts#3,
NEPH-1383-QMS-13485-QSR,https://validanto365.sharepoint.com/sites/OSAM-neph-1383-qms-13485-qsr,500,Jhuson@validant.com,sts#3,
NEUR-0974-510(K),https://validanto365.sharepoint.com/sites/OSAM-neur-0974-510k,500,Jhuson@validant.com,sts#3,
NEUR-1191-EU-MDR-TRANSITION,https://validanto365.sharepoint.com/sites/OSAM-neur-1191-eu-mdr-transition,500,Jhuson@validant.com,sts#3,
Newell Brands SGM,https://validanto365.sharepoint.com/sites/OSAM-newellbrandssgm,500,Jhuson@validant.com,sts#3,
NEWY-1037-SOFTWARE_CON,https://validanto365.sharepoint.com/sites/OSAM-newy-1037-software_con,500,Jhuson@validant.com,sts#3,
Nongshim Green Belt Documents,https://validanto365.sharepoint.com/sites/OSAM-nongshimgreenbeltdocuments,500,Jhuson@validant.com,sts#3,
Nongshim Training,https://validanto365.sharepoint.com/sites/OSAM-nongshimtraining,500,Jhuson@validant.com,sts#3,
NOUS-1460-510(K),https://validanto365.sharepoint.com/sites/OSAM-nous-1460-510k,500,Jhuson@validant.com,sts#3,
NOVA-1237-510(K),https://validanto365.sharepoint.com/sites/OSAM-nova-1237-510k,500,Jhuson@validant.com,sts#3,
NPME-1320-STAFFAUG-RA-QA,https://validanto365.sharepoint.com/sites/OSAM-npme-1320-staffaug-ra-qa,500,Jhuson@validant.com,sts#3,
OASI-1566-AUDIT-MDSAP,https://validanto365.sharepoint.com/sites/OSAM-oasi-1566-audit-mdsap,500,Jhuson@validant.com,sts#3,
Offset x Opportunity,https://validanto365.sharepoint.com/sites/OSAM-OffsetxOpportunity,500,Jhuson@validant.com,sts#3,
OH_OSM_DEVT_0047,https://validanto365.sharepoint.com/sites/OSAM-oh_osm_devt_0047,500,Jhuson@validant.com,sts#3,
ONS_DBF_GUA_1774_0674,https://validanto365.sharepoint.com/sites/OSAM-ons_dbf_gua_1774_0674,500,Jhuson@validant.com,sts#3,
ONS_EMF_PHY_1511_0542,https://validanto365.sharepoint.com/sites/OSAM-ons_emf_phy_1511_0542,500,Jhuson@validant.com,sts#3,
Oriel GRFFVIR07122021,https://validanto365.sharepoint.com/sites/OSAM-OrielGRFFVIR07122021,500,Jhuson@validant.com,sts#3,
Oriel STAT A MATRIX Communications,https://validanto365.sharepoint.com/sites/OSAM-OrielSTATAMATRIXCommunications,500,Jhuson@validant.com,sts#3,
Oriel STAT A MATRIX Intranet,https://validanto365.sharepoint.com/sites/OSAM-Intranet,500,Jhuson@validant.com,sts#3,
Oriel STAT A MATRIX Intranet,https://validanto365.sharepoint.com/sites/OSAM-orielstat.sharepoint.com,500,Jhuson@validant.com,sts#3,
Oriel STAT A MATRIX Root Cause Analysis License Files for Terumo,https://validanto365.sharepoint.com/sites/OSAM-OrielSTATAMATRIXRootCauseAnalysisLicenseFilesforTerumo,500,Jhuson@validant.com,sts#3,
Oriel STAT Employees,https://validanto365.sharepoint.com/sites/OSAM-orielstatemployees,500,Jhuson@validant.com,sts#3,
Oriel STAT Training,https://validanto365.sharepoint.com/sites/OSAM-OrielSTATTraining,500,Jhuson@validant.com,sts#3,
ORTH-0401-QMS-13485-QSR,https://validanto365.sharepoint.com/sites/OSAM-orth-0401-qms-13485-qsr2,500,Jhuson@validant.com,sts#3,
ORTH-1433-INT AUDIT: 13485/62304,https://validanto365.sharepoint.com/sites/OSAM-orth-1433-intaudit1348562304,500,Jhuson@validant.com,sts#3,
ORTH-1601-INT AUDIT: 13485/62304,https://validanto365.sharepoint.com/sites/OSAM-orth-1601-intaudit1348562304,500,Jhuson@validant.com,sts#3,
OSAM Archive,https://validanto365.sharepoint.com/sites/OSAM-osamarchive,500,Jhuson@validant.com,sts#3,
OSAM Regulatory,https://validanto365.sharepoint.com/sites/OSAM-OSAMRegulatory,500,Jhuson@validant.com,sts#3,
OSAM_Accounting,https://validanto365.sharepoint.com/sites/OSAM-OSAM_Accounting,500,Jhuson@validant.com,sts#3,
OSAM_DEnI,https://validanto365.sharepoint.com/sites/OSAM-OSAM_DEnI,500,Jhuson@validant.com,sts#3,
OSAM_HR,https://validanto365.sharepoint.com/sites/OSAM-OSAM_HR,500,Jhuson@validant.com,sts#3,
OSAM_Payroll,https://validanto365.sharepoint.com/sites/OSAM-osam_payroll,500,Jhuson@validant.com,sts#3,
OUTS-1172-QMS-13485-QSR,https://validanto365.sharepoint.com/sites/OSAM-outs-1172-qms-13485-qsr,500,Jhuson@validant.com,sts#3,
PARA-0556-EU-MDR-TRANSITION,https://validanto365.sharepoint.com/sites/OSAM-para-0556-eu-mdr-transition,500,Jhuson@validant.com,sts#3,
PARA-0884-AXSESS-MDR,https://validanto365.sharepoint.com/sites/OSAM-para-0884-axsess-mdr,500,Jhuson@validant.com,sts#3,
PENU-1435-INT- HYB,https://validanto365.sharepoint.com/sites/OSAM-penu-1435-int-hyb,500,Jhuson@validant.com,sts#3,
PERC-1175-EU-MDR-TRANSITION,https://validanto365.sharepoint.com/sites/OSAM-perc-1175-eu-mdr-transition,500,Jhuson@validant.com,sts#3,
PFIZ-0406-QMS-QSR,https://validanto365.sharepoint.com/sites/OSAM-pfiz-0406-qms-qsr,500,Jhuson@validant.com,sts#3,
PFIZ-0420-SUPPLIER-AUDIT-QSR-13485,https://validanto365.sharepoint.com/sites/OSAM-pfiz-0420-supplier-audit-qsr-13485,500,Jhuson@validant.com,sts#3,
PFIZ-0587-EU-MDR-TRANSITION,https://validanto365.sharepoint.com/sites/OSAM-pfiz-0587-eu-mdr-transition,500,Jhuson@validant.com,sts#3,
PFIZ-0589-AUDIT-13485/QSR,https://validanto365.sharepoint.com/sites/OSAM-pfiz-0589-audit-13485qsr,500,Jhuson@validant.com,sts#3,
PFIZ-0696-SUPPLIER-AUDIT-QSR-13485,https://validanto365.sharepoint.com/sites/OSAM-pfiz-0696-supplier-audit-qsr-13485,500,Jhuson@validant.com,sts#3,
PFIZ-0756-EU-MDR-TRANSITION,https://validanto365.sharepoint.com/sites/OSAM-pfiz-0756-eu-mdr-transition,500,Jhuson@validant.com,sts#3,
PFIZ-1015-AUDIT-13485/QSR,https://validanto365.sharepoint.com/sites/OSAM-pfiz-1015-audit-13485qsr,500,Jhuson@validant.com,sts#3,
Pharma 22,https://validanto365.sharepoint.com/sites/OSAM-Pharma22,500,Jhuson@validant.com,sts#3,
PhaseOrtho MDSAP Audit,https://validanto365.sharepoint.com/sites/OSAM-PhaseOrthoMDSAPAudit,500,Jhuson@validant.com,sts#3,
Philips North America,https://validanto365.sharepoint.com/sites/OSAM-philipsnorthamerica,500,Jhuson@validant.com,sts#3,
Physio Control-AUDIT-13485/QSR-May2018-0213,https://validanto365.sharepoint.com/sites/OSAM-physiocontrol-audit-13485qsr-may2018-0213,500,Jhuson@validant.com,sts#3,
POLL-1356-BASE-MDR,https://validanto365.sharepoint.com/sites/OSAM-poll-1356-base-mdr,500,Jhuson@validant.com,sts#3,
PORE-1089-US REG STRAT,https://validanto365.sharepoint.com/sites/OSAM-pore-1089-usregstrat,500,Jhuson@validant.com,sts#3,
Practice Planning,https://validanto365.sharepoint.com/sites/OSAM-PracticePlanning,500,Jhuson@validant.com,sts#3,
PREC-1251-BASE-MDR,https://validanto365.sharepoint.com/sites/OSAM-prec-1251-base-mdr,500,Jhuson@validant.com,sts#3,
PROJ-1076-DUE-DILIGENCE,https://validanto365.sharepoint.com/sites/OSAM-proj-1076-due-diligence,500,Jhuson@validant.com,sts#3,
Project Web App,https://validanto365.sharepoint.com/sites/OSAM-pwa,500,Jhuson@validant.com,sts#3,
PROS-0875-AUDIT-13485/QSR,https://validanto365.sharepoint.com/sites/OSAM-pros-0875-audit-13485qsr,500,Jhuson@validant.com,sts#3,
PROS-1222-AUDIT-13485/QSR,https://validanto365.sharepoint.com/sites/OSAM-pros-1222-audit-13485qsr,500,Jhuson@validant.com,sts#3,
QADV-1336-EUA,https://validanto365.sharepoint.com/sites/OSAM-qadv-1336-eua,500,Jhuson@validant.com,sts#3,
RCX Emodule,https://validanto365.sharepoint.com/sites/OSAM-RCXEmodule,500,Jhuson@validant.com,sts#3,
Remote Audit Team,https://validanto365.sharepoint.com/sites/OSAM-RemoteAuditTeam,500,Jhuson@validant.com,sts#3,
RMF File Remediation,https://validanto365.sharepoint.com/sites/OSAM-rmffileremediation,500,Jhuson@validant.com,sts#3,
RMF- R3,https://validanto365.sharepoint.com/sites/OSAM-RMF-R3,500,Jhuson@validant.com,sts#3,
ROCHE-STAFFAUG-RA-QA-JAN2018-0105,https://validanto365.sharepoint.com/sites/OSAM-con-staffaug-ra-qa-roch-0105,500,Jhuson@validant.com,sts#3,
RUHO-0603-510K,https://validanto365.sharepoint.com/sites/OSAM-ruho-0603-510k,500,Jhuson@validant.com,sts#3,
RUHO-0652-510(K),https://validanto365.sharepoint.com/sites/OSAM-ruho-0652-510k,500,Jhuson@validant.com,sts#3,
RUHO-0809-510(K),https://validanto365.sharepoint.com/sites/OSAM-ruho-0809-510k,500,Jhuson@validant.com,sts#3,
RUHO-1185-EUA,https://validanto365.sharepoint.com/sites/OSAM-ruho-1185-eua,500,Jhuson@validant.com,sts#3,
RUHO-1195-DENOVO,https://validanto365.sharepoint.com/sites/OSAM-ruho-1195-denovo,500,Jhuson@validant.com,sts#3,
S2EQ-1453-FDAMOCKAUDIT,https://validanto365.sharepoint.com/sites/OSAM-s2eq-1453-fdamockaudit,500,Jhuson@validant.com,sts#3,
SAFE-1429-IVDR-CON,https://validanto365.sharepoint.com/sites/OSAM-safe-1429-ivdr-con,500,Jhuson@validant.com,sts#3,
SAGE-0627-INT-GMP210-211,https://validanto365.sharepoint.com/sites/OSAM-sage-0627-int-gmp210-211,500,Jhuson@validant.com,sts#3,
SAGE-1116-INTERNAL - MDR + 13485 + QSR,https://validanto365.sharepoint.com/sites/OSAM-sage-1116-internal-mdrmdsap,500,Jhuson@validant.com,sts#3,
SAGE-1346-AUDIT-PHARM,https://validanto365.sharepoint.com/sites/OSAM-sage-1346-audit-pharm,500,Jhuson@validant.com,sts#3,
Sales and Marketing,https://validanto365.sharepoint.com/sites/OSAM-SalesandMarketing,500,Jhuson@validant.com,sts#3,
Saluber- Multitask Projects,https://validanto365.sharepoint.com/sites/OSAM-saluber-multitaskprojects,500,Jhuson@validant.com,sts#3,
SALU-CON-510(K)-0019,https://validanto365.sharepoint.com/sites/OSAM-con-510k-salu-0019,500,Jhuson@validant.com,sts#3,
SALU-CON-BASELINE-13458-Nov.2018-0338,https://validanto365.sharepoint.com/sites/OSAM-salu-con-baseline-13458-nov.2018-0338,500,Jhuson@validant.com,sts#3,
SALU-PE-GENCONS-May2018-0226,https://validanto365.sharepoint.com/sites/OSAM-salu-pe-gencons-may2018-0226,500,Jhuson@validant.com,sts#3,
SCIE-CON-BASELINE-13458/QSR-AUG2018-0255,https://validanto365.sharepoint.com/sites/OSAM-scie-con-baseline-13458qsr-aug2018-0255,500,Jhuson@validant.com,sts#3,
SCIENION-QMS-13485-0129,https://validanto365.sharepoint.com/sites/OSAM-scienion-qms-13485-0129,500,Jhuson@validant.com,sts#3,
Screen Share Test Team,https://validanto365.sharepoint.com/sites/OSAM-ScreenShareTestTeam,500,Jhuson@validant.com,sts#3,
SEEG-1072-BASE-IVDR,https://validanto365.sharepoint.com/sites/OSAM-seeg-1072-base-ivdr,500,Jhuson@validant.com,sts#3,
SHAP-1206-EU-MDR-TRANSITION,https://validanto365.sharepoint.com/sites/OSAM-shap-1206-eu-mdr-transition,500,Jhuson@validant.com,sts#3,
SHOC-1232-QMS-14000,https://validanto365.sharepoint.com/sites/OSAM-shoc-1232-qms-14000,500,Jhuson@validant.com,sts#3,
SOPHiA Genetics Training,https://validanto365.sharepoint.com/sites/OSAM-sopiiageneticstraining,500,Jhuson@validant.com,sts#3,
Spacelabs-MOCK-MDSAP-NOV2017-0095,https://validanto365.sharepoint.com/sites/OSAM-spacelabs-mock-mdsap-nov2017-0095,500,Jhuson@validant.com,sts#3,
SSWH-1114-BASE-MDR,https://validanto365.sharepoint.com/sites/OSAM-sswh-1114-base-mdr,500,Jhuson@validant.com,sts#3,
SSWH-1373-DOC-REM,https://validanto365.sharepoint.com/sites/OSAM-sswh-1373-doc-rem,500,Jhuson@validant.com,sts#3,
Stephanie and Heidi,https://validanto365.sharepoint.com/sites/OSAM-StephanieandHeidi,500,Jhuson@validant.com,sts#3,
STRY-0560-AUDIT-13485/QSR,https://validanto365.sharepoint.com/sites/OSAM-stry-0560-audit-13485qsr,500,Jhuson@validant.com,sts#3,
SWAY-1454-AUDIT-13485/QSR,https://validanto365.sharepoint.com/sites/OSAM-sway-1454-audit-13485qsr,500,Jhuson@validant.com,sts#3,
Sydney Neuroimaging Analysis Centre,https://validanto365.sharepoint.com/sites/OSAM-sydneyneuroimaginganalysiscentre,500,Jhuson@validant.com,sts#3,
SYNA-0583-AXSESS-MDR,https://validanto365.sharepoint.com/sites/OSAM-syna-0583-axsess-mdr,500,Jhuson@validant.com,sts#3,
SYNT-0790-510(K),https://validanto365.sharepoint.com/sites/OSAM-synt-0790-510k,500,Jhuson@validant.com,sts#3,
SYNT-1147-QMS-13485-QSR,https://validanto365.sharepoint.com/sites/OSAM-synt-1147-qms-13485-qsr,500,Jhuson@validant.com,sts#3,
SYNT-1600-REGSTRAT-EU+US,https://validanto365.sharepoint.com/sites/OSAM-synt-1600-regstrat-euus,500,Jhuson@validant.com,sts#3,
Team JNJ,https://validanto365.sharepoint.com/sites/OSAM-TeamJNJ,500,Jhuson@validant.com,sts#3,
Tech Support,https://validanto365.sharepoint.com/sites/OSAM-techsupport,500,Jhuson@validant.com,sts#3,
TECH-0845-QMS-13485-QSR,https://validanto365.sharepoint.com/sites/OSAM-tech-0845-qms-13485-qsr,500,Jhuson@validant.com,sts#3,
Technical Team,https://validanto365.sharepoint.com/sites/OSAM-technicalteam,500,Jhuson@validant.com,sts#3,
TempSite,https://validanto365.sharepoint.com/sites/OSAM-OSAM-OSAM-TestSite,500,Jhuson@validant.com,sts#3,
TERU-1030-AXSESS-MDR,https://validanto365.sharepoint.com/sites/OSAM-teru-1030-axsess-mdr,500,Jhuson@validant.com,sts#3,
TERU-1095-AXSESS-MDR,https://validanto365.sharepoint.com/sites/OSAM-teru-1095-axsess-mdr,500,Jhuson@validant.com,sts#3,
Terumo-MOCK-MDSAP-ISO9-Jan2018-0076,https://validanto365.sharepoint.com/sites/OSAM-terumo-mock-mdsap-iso9-jan2018-0076,500,Jhuson@validant.com,sts#3,
Test Comms Team Comm Sharepoint Site,https://validanto365.sharepoint.com/sites/OSAM-TestCommsTeamCommSharepointSite,500,Jhuson@validant.com,sts#3,
Test plan,https://validanto365.sharepoint.com/sites/OSAM-Testplan,500,Jhuson@validant.com,sts#3,
TestPlan2,https://validanto365.sharepoint.com/sites/OSAM-TestPlan2,500,Jhuson@validant.com,sts#3,
TESTSITE3,https://validanto365.sharepoint.com/sites/OSAM-TESTSITE3,500,Jhuson@validant.com,sts#3,
TESTSITE4,https://validanto365.sharepoint.com/sites/OSAM-TESTSITE4,500,Jhuson@validant.com,sts#3,
TESTSITE5,https://validanto365.sharepoint.com/sites/OSAM-TESTSITE5,500,Jhuson@validant.com,sts#3,
TESTSITE6,https://validanto365.sharepoint.com/sites/OSAM-TESTSITE6,500,Jhuson@validant.com,sts#3,
TESTSITE7,https://validanto365.sharepoint.com/sites/OSAM-TESTSITE7,500,Jhuson@validant.com,sts#3,
TESTSITE8,https://validanto365.sharepoint.com/sites/OSAM-TESTSITE8,500,Jhuson@validant.com,sts#3,
TEYE-1093-EUA,https://validanto365.sharepoint.com/sites/OSAM-teye-1093-eua,500,Jhuson@validant.com,sts#3,
THEC-1576-BASELINE-QSR,https://validanto365.sharepoint.com/sites/OSAM-thec-1576-baseline-qsr,500,Jhuson@validant.com,sts#3,
THER-1297-CEMARK,https://validanto365.sharepoint.com/sites/OSAM-ther-1297-cemark,500,Jhuson@validant.com,sts#3,
TIDI-1371-AUDIT-13485/QSR,https://validanto365.sharepoint.com/sites/OSAM-tidi-1371-audit-13485qsr,500,Jhuson@validant.com,sts#3,
TISS-0479-AUDIT-MDSAP,https://validanto365.sharepoint.com/sites/OSAM-tiss-0479-audit-mdsap,500,Jhuson@validant.com,sts#3,
TISS-0602-SUPPLIER-AUDIT-QSR-13485,https://validanto365.sharepoint.com/sites/OSAM-tiss-0602-supplier-audit-qsr-13485,500,Jhuson@validant.com,sts#3,
TISS-0709-SUPPLIER-AUDIT-PHARMA,https://validanto365.sharepoint.com/sites/OSAM-tiss-0709-supplier-audit-pharma,500,Jhuson@validant.com,sts#3,
TORA-1273-INTERNAL-MDR,https://validanto365.sharepoint.com/sites/OSAM-tora-1273-internal-mdr,500,Jhuson@validant.com,sts#3,
Training and Marketing Comms,https://validanto365.sharepoint.com/sites/OSAM-TrainingandMarketingComms,500,Jhuson@validant.com,sts#3,
Training Unit,https://validanto365.sharepoint.com/sites/OSAM-trainingunit2,500,Jhuson@validant.com,sts#3,
Training Unit,https://validanto365.sharepoint.com/sites/OSAM-trainingunit97,500,Jhuson@validant.com,sts#3,
Training Unit Tools,https://validanto365.sharepoint.com/sites/OSAM-TrainingUnitTools,500,Jhuson@validant.com,sts#3,
Transition/Remediation Services Alignment Team,https://validanto365.sharepoint.com/sites/OSAM-TransitionRemediationServicesAlignmentTeam,500,Jhuson@validant.com,sts#3,
TTT,https://validanto365.sharepoint.com/sites/OSAM-TTT,500,Jhuson@validant.com,sts#3,
TU Team,https://validanto365.sharepoint.com/sites/OSAM-TUTeam,500,Jhuson@validant.com,sts#3,
TURN-0624-BASE-MDR,https://validanto365.sharepoint.com/sites/OSAM-turn-0624-base-mdr,500,Jhuson@validant.com,sts#3,
TWIS-0783-BASE-IVDR,https://validanto365.sharepoint.com/sites/OSAM-twis-0783-base-ivdr,500,Jhuson@validant.com,sts#3,
TWIS-1527-IVDR-CON,https://validanto365.sharepoint.com/sites/OSAM-twis-1527-ivdr-con,500,Jhuson@validant.com,sts#3,
Ultralife-MOCK-ISO13485_9001-JAN2018-0087,https://validanto365.sharepoint.com/sites/OSAM-ultralife-mock-iso13485_9001-jan2018-0087,500,Jhuson@validant.com,sts#3,
UMG/-0415-RA/QACONSULT,https://validanto365.sharepoint.com/sites/OSAM-umg-0415-raqaconsult,500,Jhuson@validant.com,sts#3,
UMG-0441-BASELINE-MDSAP,https://validanto365.sharepoint.com/sites/OSAM-umg-0441-baseline-mdsap,500,Jhuson@validant.com,sts#3,
UNIV-1161-BASE-IVDR,https://validanto365.sharepoint.com/sites/OSAM-univ-1161-base-ivdr,500,Jhuson@validant.com,sts#3,
UNIV-1377-CEMARK,https://validanto365.sharepoint.com/sites/OSAM-univ-1377-cemark,500,Jhuson@validant.com,sts#3,
URES-0659-PREAXX - MDR + MDSAP,https://validanto365.sharepoint.com/sites/OSAM-ures-0659-preaxx-mdrmdsap,500,Jhuson@validant.com,sts#3,
URES-1004-QMS-13485,https://validanto365.sharepoint.com/sites/OSAM-ures-1004-qms-13485,500,Jhuson@validant.com,sts#3,
URES-1163-AXSESS-MDR,https://validanto365.sharepoint.com/sites/OSAM-ures-1163-axsess-mdr,500,Jhuson@validant.com,sts#3,
URES-1582-INT- HYB,https://validanto365.sharepoint.com/sites/OSAM-ures-1582-int-hyb,500,Jhuson@validant.com,sts#3,
URES-CON-AUDIT-MDSAP-APR2019-0346,https://validanto365.sharepoint.com/sites/OSAM-ures-con-audit-mdsap-apr2019-0346,500,Jhuson@validant.com,sts#3,
URES-CON-AUDIT-MDSAP-MARCH2019-0346,https://validanto365.sharepoint.com/sites/OSAM-ures-con-audit-mdsap-march2019-0346,500,Jhuson@validant.com,sts#3,
UTAK-0968-BASE-IVDR,https://validanto365.sharepoint.com/sites/OSAM-utak-0968-base-ivdr,500,Jhuson@validant.com,sts#3,
Validant-OSAM Info Sharing,https://validanto365.sharepoint.com/sites/OSAM-Validant-OSAMInfoSharing,500,Jhuson@validant.com,sts#3,
VAPO-0628-INTERNAL-MDR,https://validanto365.sharepoint.com/sites/OSAM-vapo-0628-internal-mdr,500,Jhuson@validant.com,sts#3,
VAPO-1225-INTERNAL-MDR,https://validanto365.sharepoint.com/sites/OSAM-vapo-1225-internal-mdr,500,Jhuson@validant.com,sts#3,
VAPO-1500-AUDIT-MDSAP,https://validanto365.sharepoint.com/sites/OSAM-vapo-1500-audit-mdsap,500,Jhuson@validant.com,sts#3,
VAPO-CON-BASE-MDR-APR2019-0324,https://validanto365.sharepoint.com/sites/OSAM-vapo-con-base-mdr-apr2019-0324,500,Jhuson@validant.com,sts#3,
VEEP TEAM,https://validanto365.sharepoint.com/sites/OSAM-VEEPTEAM,500,Jhuson@validant.com,sts#3,
VENU-1376-EU-MDR-TRANSITION,https://validanto365.sharepoint.com/sites/OSAM-venu-1376-eu-mdr-transition,500,Jhuson@validant.com,sts#3,
VICT-1151-AUDIT-ISO9001,https://validanto365.sharepoint.com/sites/OSAM-vict-1151-audit-iso9001,500,Jhuson@validant.com,sts#3,
VILT Class Files,https://validanto365.sharepoint.com/sites/OSAM-viltclassfiles,500,Jhuson@validant.com,sts#3,
VILT Conversion Team,https://validanto365.sharepoint.com/sites/OSAM-VILTConversionTeam,500,Jhuson@validant.com,sts#3,
WRIG-1230-INTERNAL-MDR,https://validanto365.sharepoint.com/sites/OSAM-wrig-1230-internal-mdr,500,Jhuson@validant.com,sts#3,
WRME-1490-BASE-MDR,https://validanto365.sharepoint.com/sites/OSAM-wrme-1490-base-mdr,500,Jhuson@validant.com,sts#3,
XENO-0646-BASE-MDR,https://validanto365.sharepoint.com/sites/OSAM-xeno-0646-base-mdr,500,Jhuson@validant.com,sts#3,
ZAP Surgical EU MDR Internal Audit,https://validanto365.sharepoint.com/sites/OSAM-ZAPSurgicalEUMDRInternalAudit,500,Jhuson@validant.com,sts#3,
ZAPS-0811-AUDIT-13485/QSR,https://validanto365.sharepoint.com/sites/OSAM-zaps-0811-audit-13485qsr,500,Jhuson@validant.com,sts#3,
ZAPS-1587-INT- HYB,https://validanto365.sharepoint.com/sites/OSAM-zaps-1587-int-hyb,500,Jhuson@validant.com,sts#3,
